127.0.0.1 - - [10/Apr/2025:20:05:57 -0400] "GET /phpMyAdmin/themes/pmahomme/img/logo_right.png HTTP/1.1" 200 4306 "http://localhost/phpMyAdmin/" "Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0"
127.0.0.1 - - [10/Apr/2025:20:05:56 -0400] "GET /phpMyAdmin/js/messages.php?l=en&v=5.2.2&lang=en HTTP/1.1" 200 22117 "http://localhost/phpMyAdmin/" "Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0"
127.0.0.1 - - [10/Apr/2025:20:05:57 -0400] "GET /phpMyAdmin/favicon.ico HTTP/1.1" 200 22486 "http://localhost/phpMyAdmin/" "Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0"
127.0.0.1 - - [10/Apr/2025:20:05:58 -0400] "GET /phpMyAdmin/themes/pmahomme/img/b_help.png HTTP/1.1" 200 705 "http://localhost/phpMyAdmin/themes/pmahomme/css/theme.css?v=5.2.2" "Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0"
127.0.0.1 - - [10/Apr/2025:20:10:00 -0400] "GET /phpMyAdmin/ HTTP/1.1" 200 18546 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0"
127.0.0.1 - - [10/Apr/2025:20:10:01 -0400] "GET /phpMyAdmin/themes/pmahomme/jquery/jquery-ui.css HTTP/1.1" 200 36566 "http://localhost/phpMyAdmin/" "Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0"
127.0.0.1 - - [10/Apr/2025:20:10:01 -0400] "GET /phpMyAdmin/js/vendor/codemirror/lib/codemirror.css?v=5.2.2 HTTP/1.1" 200 8720 "http://localhost/phpMyAdmin/" "Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0"
127.0.0.1 - - [10/Apr/2025:20:10:01 -0400] "GET /phpMyAdmin/js/vendor/codemirror/addon/hint/show-hint.css?v=5.2.2 HTTP/1.1" 200 649 "http://localhost/phpMyAdmin/" "Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0"
127.0.0.1 - - [10/Apr/2025:20:10:01 -0400] "GET /phpMyAdmin/js/vendor/codemirror/addon/lint/lint.css?v=5.2.2 HTTP/1.1" 200 3035 "http://localhost/phpMyAdmin/" "Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0"
127.0.0.1 - - [10/Apr/2025:20:10:01 -0400] "GET /phpMyAdmin/themes/pmahomme/css/theme.css?v=5.2.2 HTTP/1.1" 200 401476 "http://localhost/phpMyAdmin/" "Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0"
127.0.0.1 - - [10/Apr/2025:20:10:01 -0400] "GET /phpMyAdmin/js/vendor/jquery/jquery.min.js?v=5.2.2 HTTP/1.1" 200 87533 "http://localhost/phpMyAdmin/" "Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0"
127.0.0.1 - - [10/Apr/2025:20:10:01 -0400] "GET /phpMyAdmin/js/vendor/jquery/jquery-migrate.min.js?v=5.2.2 HTTP/1.1" 200 13992 "http://localhost/phpMyAdmin/" "Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0"
127.0.0.1 - - [10/Apr/2025:20:10:01 -0400] "GET /phpMyAdmin/js/vendor/sprintf.js?v=5.2.2 HTTP/1.1" 200 7360 "http://localhost/phpMyAdmin/" "Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0"
127.0.0.1 - - [10/Apr/2025:20:10:01 -0400] "GET /phpMyAdmin/js/dist/ajax.js?v=5.2.2 HTTP/1.1" 200 30022 "http://localhost/phpMyAdmin/" "Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0"
127.0.0.1 - - [10/Apr/2025:20:10:01 -0400] "GET /phpMyAdmin/js/dist/keyhandler.js?v=5.2.2 HTTP/1.1" 200 2059 "http://localhost/phpMyAdmin/" "Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0"
127.0.0.1 - - [10/Apr/2025:20:10:01 -0400] "GET /phpMyAdmin/js/vendor/jquery/jquery-ui.min.js?v=5.2.2 HTTP/1.1" 200 254963 "http://localhost/phpMyAdmin/" "Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0"
127.0.0.1 - - [10/Apr/2025:20:10:01 -0400] "GET /phpMyAdmin/js/dist/name-conflict-fixes.js?v=5.2.2 HTTP/1.1" 200 43 "http://localhost/phpMyAdmin/" "Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0"
127.0.0.1 - - [10/Apr/2025:20:10:01 -0400] "GET /phpMyAdmin/js/vendor/bootstrap/bootstrap.bundle.min.js?v=5.2.2 HTTP/1.1" 200 80721 "http://localhost/phpMyAdmin/" "Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0"
127.0.0.1 - - [10/Apr/2025:20:10:01 -0400] "GET /phpMyAdmin/js/vendor/js.cookie.js?v=5.2.2 HTTP/1.1" 200 3883 "http://localhost/phpMyAdmin/" "Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0"
127.0.0.1 - - [10/Apr/2025:20:10:01 -0400] "GET /phpMyAdmin/js/vendor/jquery/jquery.validate.min.js?v=5.2.2 HTTP/1.1" 200 25308 "http://localhost/phpMyAdmin/" "Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0"
127.0.0.1 - - [10/Apr/2025:20:10:01 -0400] "GET /phpMyAdmin/js/vendor/jquery/jquery-ui-timepicker-addon.js?v=5.2.2 HTTP/1.1" 200 78475 "http://localhost/phpMyAdmin/" "Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0"
127.0.0.1 - - [10/Apr/2025:20:10:01 -0400] "GET /phpMyAdmin/js/vendor/jquery/jquery.debounce-1.0.6.js?v=5.2.2 HTTP/1.1" 200 1608 "http://localhost/phpMyAdmin/" "Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0"
127.0.0.1 - - [10/Apr/2025:20:10:01 -0400] "GET /phpMyAdmin/js/dist/menu_resizer.js?v=5.2.2 HTTP/1.1" 200 5729 "http://localhost/phpMyAdmin/" "Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0"
127.0.0.1 - - [10/Apr/2025:20:10:01 -0400] "GET /phpMyAdmin/js/dist/cross_framing_protection.js?v=5.2.2 HTTP/1.1" 200 405 "http://localhost/phpMyAdmin/" "Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0"
127.0.0.1 - - [10/Apr/2025:20:10:01 -0400] "GET /phpMyAdmin/js/dist/config.js?v=5.2.2 HTTP/1.1" 200 24059 "http://localhost/phpMyAdmin/" "Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0"
127.0.0.1 - - [10/Apr/2025:20:10:01 -0400] "GET /phpMyAdmin/js/dist/doclinks.js?v=5.2.2 HTTP/1.1" 200 18276 "http://localhost/phpMyAdmin/" "Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0"
127.0.0.1 - - [10/Apr/2025:20:10:01 -0400] "GET /phpMyAdmin/js/dist/functions.js?v=5.2.2 HTTP/1.1" 200 149833 "http://localhost/phpMyAdmin/" "Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0"
127.0.0.1 - - [10/Apr/2025:20:10:01 -0400] "GET /phpMyAdmin/js/dist/navigation.js?v=5.2.2 HTTP/1.1" 200 51823 "http://localhost/phpMyAdmin/" "Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0"
127.0.0.1 - - [10/Apr/2025:20:10:01 -0400] "GET /phpMyAdmin/js/dist/indexes.js?v=5.2.2 HTTP/1.1" 200 27180 "http://localhost/phpMyAdmin/" "Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0"
127.0.0.1 - - [10/Apr/2025:20:10:01 -0400] "GET /phpMyAdmin/js/dist/common.js?v=5.2.2 HTTP/1.1" 200 4530 "http://localhost/phpMyAdmin/" "Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0"
127.0.0.1 - - [10/Apr/2025:20:10:01 -0400] "GET /phpMyAdmin/js/dist/page_settings.js?v=5.2.2 HTTP/1.1" 200 1818 "http://localhost/phpMyAdmin/" "Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0"
127.0.0.1 - - [10/Apr/2025:20:10:01 -0400] "GET /phpMyAdmin/js/vendor/codemirror/lib/codemirror.js?v=5.2.2 HTTP/1.1" 200 401653 "http://localhost/phpMyAdmin/" "Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0"
127.0.0.1 - - [10/Apr/2025:20:10:01 -0400] "GET /phpMyAdmin/js/vendor/codemirror/mode/sql/sql.js?v=5.2.2 HTTP/1.1" 200 59564 "http://localhost/phpMyAdmin/" "Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0"
127.0.0.1 - - [10/Apr/2025:20:10:01 -0400] "GET /phpMyAdmin/js/vendor/codemirror/addon/runmode/runmode.js?v=5.2.2 HTTP/1.1" 200 2777 "http://localhost/phpMyAdmin/" "Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0"
